X,Y,OBJECTID,inc_id,created_date,post_structure_qty,post_people_count,post_people_under_25_count,post_children_count,post_reason,waste_material_qty,dogs_present,post_location,email_time_utc,bureaus_detail,graffiti,Latitude,Longitude
-13651272.25,5700029.762,7784,22-84777,2023/04/13 16:48:39+00,1,1,0,0,5,10,0,3600-3899 SE 33RD AVE,2023/04/13 17:36:55+00,,0,45.49651818329491,-122.6314651
-13655208.05,5703212.127,7785,24-21589,2024/04/03 21:23:38+00,1,2,0,0,5,15,1,Under Morrison in Cage next to Freeway ,2024/04/03 21:36:47+00,,1,45.51655322053708,-122.666821
-13662636.89,5714433.382,7786,23-141969,2023/08/04 20:48:18+00,0,0,0,0,5,0,0,PCT,2023/08/04 21:36:44+00,,0,45.58714134763717,-122.7335554
-13649135.61,5702436.949,7787,23-193978,2023/10/05 17:19:58+00,1,1,0,0,5,5,0,1500-1599 SE 49TH AVE,2023/10/05 17:36:43+00,,1,45.51167363271035,-122.6122713
-13640696.32,5703957.436,7788,23-162324,2023/06/30 16:56:08+00,0,5,0,0,5,1,0,SE 122nd-124th and SE Ash,2023/06/30 17:36:46+00,,0,45.521244390130036,-122.5364599
-13640503.49,5700735.602,7789,23-116318,2023/03/02 22:26:08+00,0,3,0,0,5,2,0,South of SE 125th and Woodward,2023/03/02 22:36:44+00,,0,45.50096251608204,-122.5347277
-13654636.68,5702629.833,7790,23-171395,2023/07/14 16:21:37+00,2,1,0,0,5,2,0,400-449 SE MADISON ST-HAWTHORNE BRG RAMP,2023/07/14 16:36:41+00,,1,45.51288783779538,-122.6616883
-13654627.15,5707951.728,7791,23-213990,2023/12/07 17:44:31+00,1,1,0,0,5,5,0,"NE FARGO ST andamp; NE MARTIN LUTHER KING JR BLVD,",2023/12/07 18:36:46+00,,0,45.54637884294142,-122.6616027
-13650387.56,5705956.085,7792,24-02924,2024/01/24 19:32:37+00,4,4,0,0,5,40,0,0-3849 NE HALSEY ST,2024/01/24 19:36:37+00,,1,45.53382247847015,-122.6235178
-13638693.68,5703619.322,7793,IRP-23-0831-04901,2023/09/01 16:31:41+00,1,1,0,0,5,7,0,141st and Stark,2023/09/01 16:36:44+00,,0,45.51911626073547,-122.5184699
-13644110.88,5701409.044,7794,23-150265,2023/07/07 18:25:47+00,7,10,0,0,5,65,1,205 MUP Division - Caruthers,2023/07/07 18:36:49+00,,1,45.50520252733626,-122.5671334
-13651333.49,5714958.609,7795,23-205586,2024/01/04 20:40:37+00,1,16,2,0,5,80,1,9100-9799 NE 33RD DR (East side),2024/01/04 21:36:46+00,,1,45.59044315465239,-122.6320152
-13655940.32,5704764.658,7796,24-12330,2024/03/01 18:52:58+00,3,3,0,0,5,15,0,NW 3rd Glisan to Flanders,2024/03/01 19:36:43+00,,0,45.52632481512188,-122.6733991
-13645704.93,5703927.378,7797,23-204544,2023/11/01 20:44:18+00,2,4,0,0,5,5,0,Se 80th and Se ash st,2023/11/01 22:36:20+00,,0,45.52105520479269,-122.581453
-13643100.36,5705910.919,7798,23-125747,2023/03/30 16:10:10+00,0,0,0,0,5,5,0,NE 102ND AVE and NE HALSEY ST,2023/03/30 16:36:43+00,,0,45.53353826655651,-122.5580558
-13655811.93,5703564.671,7799,24-20653,2024/04/04 18:32:17+00,0,0,0,0,5,10,0,GOV TOM MCCALL WATERFRONT PARK,2024/04/04 18:36:50+00,,0,45.51877227333897,-122.6722457
-13640511.14,5701185.257,7800,23-128867,2023/10/05 20:55:06+00,1,3,1,0,5,10,0,SE 125th Division-Taggert,2023/10/05 21:36:44+00,,0,45.50379359,-122.5347964
-13655929.54,5704297.713,7801,23-136577,2023/04/10 15:40:01+00,1,1,0,0,5,20,0,0-99 NW 3RD AVE,2023/04/10 16:36:07+00,,1,45.523386052434454,-122.6733022
-13656196.54,5703810.767,7802,SSCC-23-0427-04339,2023/04/28 20:23:03+00,0,0,0,0,5,0,0,SW 4th  between Washington and Harvey Milk,2023/04/28 20:36:53+00,,0,45.52032125,-122.6757007
-13654178.06,5702310.35,7803,23-178006,2023/08/10 17:40:49+00,3,3,0,0,5,7,0,800-899 SE MARKET ST,2023/08/10 18:36:54+00,,0,45.51087667756602,-122.6575684
-13653090.63,5704445.212,7804,22-83672,2023/01/30 17:38:17+00,4,5,0,0,5,40,0,NE 18th and Davis,2023/01/30 19:36:59+00,,0,45.524314367981724,-122.6477999
-13662517.09,5709515.734,7805,IRP-23-1013-05050,2023/10/19 17:40:01+00,3,3,0,0,5,40,0,NW Kittridge,2023/10/19 18:36:49+00,,0,45.55621743533466,-122.7324792
-13657996.33,5706253.426,7806,22-112499,2023/03/23 17:03:11+00,7,7,0,0,5,100,0,0-0  HWY 30 ,2023/03/23 17:36:51+00,,1,45.53569349284568,-122.6918685
-13657586.38,5703723.885,7807,23-214922,2023/12/13 19:35:19+00,3,3,0,0,5,15,0,"911 SW 15TH AVE, PORTLAND  97205",2023/12/13 19:36:42+00,,0,45.51977440118739,-122.6881859
-13653248.87,5698514.176,7808,23-151354,2023/07/13 21:59:29+00,1,2,0,0,5,10,0,4800-4999 SE 16TH AVE,2023/07/13 22:36:44+00,,1,45.48697408665442,-122.6492214
-13658785.5,5706787.331,7809,23-202746,2024/03/28 19:51:54+00,10,10,0,0,5,35,0,NW 23RD AVE and NW YORK ST,2024/03/28 20:36:44+00,,1,45.53905292687456,-122.6989578
-13654184.03,5703130.25,7810,23-126470,2023/02/23 19:56:34+00,4,0,0,0,5,25,0,900-999 SE 8TH AVE,2023/02/23 20:36:45+00,,0,45.51603784146141,-122.6576221
-13654751.34,5702764.344,7811,24-10606,2024/02/23 18:04:37+00,1,1,0,0,5,1,0,"330 SE SALMON ST , PORTLAND  97214 -V1",2024/02/23 18:36:49+00,,0,45.513734569249394,-122.6627183
-13656382.19,5704421.923,7812,23-179846,2023/08/10 18:25:49+00,1,1,0,0,5,20,0,100-199 NW BROADWAY  ,2023/08/10 18:36:54+00,,0,45.52416779484855,-122.6773685
-13655606.46,5704310.436,7813,23-210699,2023/12/01 18:29:11+00,1,1,0,0,5,10,0,0-99 NW NAITO PKWY,2023/12/01 18:36:48+00,,0,45.523466127877334,-122.6704
-13656055.56,5704703.617,7814,24-25004,2024/04/19 19:18:32+00,0,0,0,0,5,0,0,3rd to 5th and Flanders ,2024/04/19 19:36:41+00,,1,45.525940656516006,-122.6744343
-13644015.82,5704957.02,7815,24-00100,2024/01/12 21:53:02+00,4,5,1,0,5,30,1,I-205 SB ROW near NE Irving,2024/01/12 22:36:40+00,,0,45.52753541898228,-122.5662795
-13657404.54,5704805.302,7816,23-212695,2024/01/25 21:40:48+00,2,2,0,0,5,10,0,0-0 NW GLISAN ST-I405 FWY RAMP,2024/01/25 22:36:44+00,,0,45.52658060473156,-122.6865524
-13656949.53,5703654.249,7817,23-125417,2023/02/24 20:11:23+00,0,0,0,0,5,0,0,SW 10TH AVE and SW YAMHILL ST,2023/02/24 20:36:43+00,,0,45.5193361,-122.682465
-13650347.85,5704113.189,7818,23-207454,2023/11/15 17:05:07+00,1,1,0,0,5,5,0,100-199 SE CESAR E CHAVEZ BLVD,2023/11/15 17:36:36+00,,0,45.52222469080215,-122.6231611
-13639430.73,5709163.288,7819,23-123700,2023/03/24 18:54:29+00,1,1,0,0,5,5,0,13300-13399 NE PRESCOTT DR,2023/03/24 19:36:49+00,,0,45.55400048,-122.5250909
-13654568.61,5702648.392,7820,24-08933,2024/02/16 17:54:33+00,1,1,0,0,5,1,0,"450-499 SE MADISON ST-HAWTHORNE BRG RAMP, PORTLAND",2024/02/16 18:36:49+00,,1,45.51300466534823,-122.6610768
-13645374.67,5703953.149,7821,23-198693,2023/10/13 17:35:09+00,2,2,0,0,5,10,0,8200-8299 SE ASH ST,2023/10/13 17:36:47+00,,0,45.52121740775024,-122.5784862
-13653266.05,5700604.668,7822,IRP-23-0505-04375,2023/05/05 19:35:10+00,0,0,0,0,5,1,0,SE Powell walkway under SE 17th,2023/05/05 19:36:41+00,,1,45.500138114569154,-122.6493757
-13643092.6,5704361.059,7823,24-05596,2024/02/02 19:39:49+00,4,8,0,0,5,20,0,"10225 N/ E BURNSIDE ST , PORTLAND  97216",2024/02/02 20:36:41+00,,0,45.52378473549987,-122.5579861
-13651408.61,5705513.913,7824,24-17784,2024/05/01 17:29:39+00,1,2,0,0,5,1,0,NE 31st and NE sandy blvd ,2024/05/01 17:36:39+00,,1,45.531040001794416,-122.63269
-13654201.35,5703497.513,7825,23-202227,2023/11/08 18:12:15+00,6,6,0,0,5,10,0,600-699 SE 8TH AVE,2023/11/08 18:36:46+00,,0,45.51834956080004,-122.6577777
-13654683.37,5701649.338,7826,23-187284,2023/09/01 20:37:23+00,0,0,0,0,5,5,0,SE Water and Tilikum ,2023/09/01 21:36:47+00,,0,45.50671534834865,-122.6621077
-13657670.85,5703049.82,7827,ODOT-24-0430-05658,2024/05/03 20:52:45+00,4,4,0,0,5,30,0,I-405 SB under SW Clay,2024/05/03 21:36:43+00,,0,45.515531566007446,-122.6889447
-13654479.92,5704565.196,7828,23-217978,2024/01/19 23:04:25+00,5,4,0,0,5,20,0,NE 6th and NE Everett,2024/01/19 23:36:36+00,,0,45.52506950087146,-122.6602801
-13665384.57,5715013.813,7829,24-11089,2024/03/06 20:53:42+00,0,2,0,0,5,15,0,"7000-7199 N CHICAGO AVE, PORTLAND  97203 -V1",2024/03/06 21:36:37+00,,0,45.590790179900466,-122.7582382
-13644452.69,5700494.208,7830,24-00550,2024/01/18 22:46:19+00,3,4,0,0,5,40,0,90 th an Powell blvd,2024/01/18 23:36:38+00,,0,45.499442614391754,-122.5702039
-13657503.37,5703206.358,7831,24-25940,2024/04/19 21:51:33+00,2,4,0,0,5,20,0,"1300-1399 SW 13TH AVE, PORTLAND  97201",2024/04/19 22:36:46+00,,0,45.51651690741823,-122.6874402
-13656333.85,5701790.353,7832,SSCC-23-1121-05182,2023/11/22 21:09:10+00,4,4,0,0,5,15,0,SW Naito-Harrison and SW Grant-Harbor,2023/11/22 21:36:39+00,,1,45.50760311877284,-122.6769342
-13641503.55,5710316.793,7833,23-218417,2024/01/31 20:45:21+00,2,8,0,0,5,80,0,"11500-12099 NE SUMNER ST, PORTLAND  97220",2024/01/31 21:36:42+00,,0,45.56125593892815,-122.5437114
-13647444.44,5699005.643,7834,23-198865,2023/11/09 20:54:54+00,7,7,0,0,5,25,1,Laurelwood Park,2023/11/09 21:36:42+00,,0,45.49006917799243,-122.5970793
-13654748.95,5703046.054,7835,23-212791,2023/12/07 17:57:24+00,1,1,0,0,5,2,0,1000-1099 SE 3RD AVE,2023/12/07 18:36:46+00,,0,45.51550786039588,-122.6626968
-13657487.54,5704667.622,7836,24-32056,2024/05/10 19:31:24+00,1,2,0,0,5,20,0,NW 16TH AVE & NW FLANDERS ST,2024/05/10 19:36:47+00,,0,45.52571412248026,-122.687298
-13656096.76,5707709.078,7837,23-137400,2023/08/04 22:16:46+00,0,0,0,0,5,5,0,N Mississippi and I-405 offramp,2023/08/04 22:36:36+00,,0,45.54485226579429,-122.6748044
-13656324.82,5703754.949,7838,SSCC-23-0427-04340,2023/04/28 20:31:49+00,1,1,0,0,5,20,0,SW 4th and SW Washington to Alder,2023/04/28 20:36:53+00,,1,45.519969922738106,-122.6768531
-13654078.42,5706271.365,7839,24-08008,2024/02/14 19:17:35+00,5,5,0,0,5,16,0,"NE SCHUYLER , PORTLAND  97212",2024/02/14 19:36:38+00,,1,45.53580637177877,-122.6566734
-13654204.47,5702183.338,7840,23-173340,2023/08/17 16:34:08+00,3,4,0,0,5,5,0,SE 8TH AVE AND SE MILL ST,2023/08/17 16:36:40+00,,0,45.51007711119943,-122.6578057
-13637825.07,5704112.601,7841,24-31231,2024/05/08 22:43:01+00,7,10,2,0,5,20,0,SE 148th and E Burnside ,2024/05/08 23:36:37+00,,0,45.52222098999515,-122.510667
-13653610.6,5698062.295,7842,24-02573,2024/01/25 21:05:54+00,1,1,0,0,5,20,0,"SPRINGWATER CORRIDOR, PORTLAND  97202",2024/01/25 21:36:40+00,,0,45.48412814435149,-122.6524709
-13655082.77,5704964.792,7843,24-05724,2024/02/01 20:40:14+00,2,2,1,0,5,7,0,"LEVY CODE 883 , PORTLAND  97232",2024/02/01 21:36:46+00,,1,45.52758433045061,-122.6656956
-13654409.16,5702152.101,7844,23-136134,2023/04/06 17:40:47+00,3,5,0,0,5,10,0,1800-1899 SE 6TH AVE,2023/04/06 18:36:56+00,,1,45.50988046619243,-122.6596444
-13654396.92,5705741.694,7845,24-09970,2024/02/22 17:51:05+00,1,2,0,0,5,5,0,"1327 WI/ NE 7TH AVE , PORTLAND  97232",2024/02/22 18:36:42+00,,0,45.53247338726762,-122.6595345
-13637499.24,5704301.518,7846,24-29777,2024/05/01 21:06:56+00,5,7,2,0,5,20,0, NE 151ST and NE Burnside through Couch ,2024/05/01 21:36:45+00,,0,45.52341000018358,-122.50774
-13655029.56,5703214.264,7847,23-126774,2023/03/03 19:11:43+00,4,10,2,0,5,40,0,24-99 SE MORRISON BRG-BELMONT ST RAMP,2023/03/03 19:36:48+00,,1,45.51656667193258,-122.6652176
-13641421.44,5696836.145,7848,23-192116,2023/10/26 21:44:22+00,0,4,0,0,5,20,1,11620-11899 SE FOSTER RD,2023/10/26 22:36:40+00,,0,45.47640513877893,-122.5429738
-13656282.36,5704473.03,7849,23-141910,2023/04/28 18:06:33+00,2,2,0,0,5,20,0,NW 6TH AVE and NW DAVIS ST,2023/04/28 18:36:45+00,,0,45.52448944461716,-122.6764717
-13655306.74,5702355.682,7850,23-188688,2023/09/15 19:04:32+00,1,1,0,0,5,5,0,Dock entrance on Eastbank,2023/09/15 19:36:43+00,,0,45.51116204897334,-122.6677075
-13644003.58,5703430,7851,23-216989,2024/01/03 20:01:33+00,7,10,0,0,5,60,0,"SE WASHINGTON ST-I205 FWY RAMP, PORTLAND  97216",2024/01/03 20:36:37+00,,0,45.51792461058407,-122.5661695
-13649708.29,5703197.736,7852,23-124930,2023/03/30 21:07:36+00,1,1,0,0,5,1,0,SE 43rd - 44th and Belmont,2023/03/30 21:36:51+00,,0,45.516462635973845,-122.6174158
-13655965.46,5706191.232,7853,23-174188,2023/07/27 17:53:36+00,3,5,0,0,5,20,0,N INTERSTATE AVE and N INTERSTATE AVE-LARRABEE AVE RAMP,2023/07/27 18:36:51+00,,1,45.53530214,-122.6736249
-13638177.43,5700970.112,7854,23-164699,2023/06/29 21:35:32+00,0,4,0,0,5,15,0,SE 145TH AVE and SE CLINTON ST,2023/06/29 21:36:40+00,,0,45.502439034391784,-122.5138323
-13657552.04,5702926.073,7855,23-216112,2023/12/22 17:52:57+00,1,1,0,0,5,5,0,1515 SW 12TH AVE,2023/12/22 18:36:41+00,,0,45.51475261805237,-122.6878774
-13655853.81,5706025.789,7856,24-03976,2024/02/02 19:04:29+00,10,9,2,0,5,30,0,"N larrabee and N Hancock, PORTLAND  97227",2024/02/02 19:36:38+00,,1,45.53426109556962,-122.672622
-13652933.55,5703314.584,7857,23-153389,2023/05/25 18:30:35+00,1,2,0,0,5,3,0,1900-1999 SE MORRISON ST,2023/05/25 18:36:48+00,,0,45.517198134854404,-122.6463888
-13655901.54,5703390.577,7858,SSCC-23-1227-05289,2023/12/28 21:46:58+00,1,1,0,0,5,10,0,SW Naito-1st and SW Morrison,2023/12/28 22:36:40+00,,0,45.517676467077436,-122.6730507
-13653469.16,5703429.484,7859,23-182975,2023/10/25 22:38:01+00,1,0,0,0,5,10,0,1400-1499 SE ALDER ST,2023/10/26 00:36:05+00,,0,45.51792136268892,-122.6512003
-13656820.78,5717350.05,7860,22-110456,2023/01/06 22:22:04+00,5,8,0,0,5,30,1,1415 N PIER 99 ST,2023/01/06 22:36:47+00,,1,45.60547434499557,-122.6813084
-13656380.52,5700618.693,7861,24-23551,2024/04/19 19:39:45+00,3,3,0,0,5,25,0,"3130-3169 S ROSS ISLAND WAY, PORTLAND  97239",2024/04/19 20:36:38+00,,1,45.500226420943356,-122.6773535
-13656827.08,5708336.382,7862,23-215979,2023/12/14 19:34:53+00,1,1,1,0,5,1,0,"OVERLOOK PARK, PORTLAND  97227",2023/12/14 19:36:47+00,,0,45.548798720929256,-122.681365
-13657003.25,5701755.034,7863,24-26624,2024/04/19 21:27:00+00,1,2,0,0,5,20,0,"SW 5TH AVE &amp; SW GRANT ST, PORTLAND  97201",2024/04/19 21:36:45+00,,0,45.50738077,-122.6829475
-13653909.34,5703439.587,7864,23-198643,2023/11/07 19:48:50+00,1,1,0,0,5,5,0,1000-1099 SE ALDER ST,2023/11/07 21:36:10+00,,0,45.51798495467957,-122.6551545
-13636833.43,5703478.574,7865,23-120408,2023/02/03 17:16:11+00,0,2,0,0,5,3,0,SE 157th Stark - Alder,2023/02/03 17:36:37+00,,0,45.51823035249534,-122.501759
-13654756.69,5704050.668,7866,PPB-23-0503-04362,2023/05/04 17:14:46+00,2,3,0,0,5,5,0,SE 3rd ash to ankeny,2023/05/04 17:36:54+00,,1,45.521831189176474,-122.6627664
-13657638.63,5702693.729,7867,23-113591,2023/01/12 19:19:46+00,4,4,0,0,5,20,0,1200-1299 SW MONTGOMERY ST,2023/01/12 19:36:54+00,,1,45.51329005744025,-122.6886553
-13654194.61,5703098.512,7868,23-184699,2023/11/02 19:06:37+00,1,1,0,0,5,10,0,Se 8th and Se yamhill,2023/11/02 19:36:53+00,,0,45.51583806368446,-122.6577171
-13656559.55,5712213.125,7869,23-170106,2023/11/17 21:45:08+00,1,2,0,0,5,7,0,Pedestrian Bridge at N Saratoga,2023/11/17 22:36:37+00,,1,45.573181693589795,-122.6789617
-13655764.13,5704846.507,7870,23-119235,2023/02/16 17:51:38+00,3,3,0,0,5,20,0,110-299 NW STEEL BRG-GLISAN ST RAMP,2023/02/16 18:36:43+00,,0,45.52683992376044,-122.6718163
-13654668.33,5701897.112,7871,23-189214,2023/09/22 17:15:29+00,4,8,0,0,5,15,0,300-399 SE DIVISION ST,2023/09/22 17:36:49+00,,0,45.50827521868783,-122.6619726
-13646280.86,5700146.087,7872,24-17192,2024/03/20 21:18:43+00,1,5,0,0,5,20,0,"7400-7499 SE POWELL BLVD FRONTAGE RD, PORTLAND  97",2024/03/20 21:36:39+00,,0,45.49725064964991,-122.5866267
-13657506.44,5709507.842,7873,22-103319,2023/02/09 18:14:40+00,1,2,0,0,5,10,0,N going interstate to Greeley (2),2023/02/09 18:36:38+00,,0,45.556167793959006,-122.6874678
-13656048.98,5704525.829,7874,23-130240,2023/03/16 17:49:34+00,2,2,0,0,5,20,0,200-299 NW 4TH AVE,2023/03/16 18:36:47+00,,1,45.52482174131672,-122.6743752
-13654480.82,5705826.453,7875,23-187327,2023/09/07 22:34:55+00,2,2,0,0,5,5,0,500-599 NE CLACKAMAS ST,2023/09/07 22:36:46+00,,0,45.533006751310516,-122.6602882
-13643615.31,5695614.284,7876,22-112531,2023/05/18 17:37:56+00,2,15,0,0,5,60,1,SE Knapp St. Mt. Scott - 100th,2023/05/18 18:36:49+00,,0,45.46870809476937,-122.5626816
-13655847.73,5703441.976,7877,23-187200,2023/09/08 20:33:55+00,3,3,0,0,5,20,0,SW Naito underneath Morrison Bridge,2023/09/08 20:36:47+00,,0,45.517999991912035,-122.6725673
-13655607.87,5704284.511,7878,23-148880,2023/05/19 18:24:46+00,4,4,0,0,5,20,0,5 NW NAITO PKWY,2023/05/19 18:36:49+00,,0,45.523302962162504,-122.6704126
-13654417.53,5706076.054,7879,24-10442,2024/02/23 22:22:36+00,3,4,0,0,5,15,0,"1620 NE GRAND AVE , PORTLAND  97232",2024/02/23 22:36:49+00,,1,45.53457738933366,-122.6597196
-13656203.05,5704687.659,7880,23-188738,2023/09/08 21:23:46+00,1,1,0,0,5,20,0,500-599 NW FLANDERS ST,2023/09/08 21:36:45+00,,0,45.52584022517581,-122.6757592
-13654646.28,5703886.199,7881,23-219671,2024/01/08 18:24:13+00,1,1,0,0,5,5,0,"SE MARTIN LUTHER KING JR BLVD andamp; SE PINE ST, ",2024/01/08 18:36:35+00,,0,45.52079602274304,-122.6617745
-13656645.6,5711769.693,7882,IRP-23-1206-05224,2023/12/07 22:01:51+00,2,3,0,0,5,25,0,N Montana and N Liberty-Rosa Parks,2023/12/07 22:36:44+00,,1,45.570393241386334,-122.6797347
-13654809.86,5704011.074,7883,23-136516,2023/04/07 22:59:14+00,1,2,0,0,5,20,0,200-299 SE ASH ST,2023/04/07 23:36:41+00,,0,45.52158199,-122.663244
-13656309.34,5703642.67,7884,24-00285,2024/01/05 18:52:35+00,2,2,0,0,5,10,0,600 SW 5TH AVE,2024/01/05 19:36:41+00,,0,45.519263218388495,-122.676714
-13645390.82,5706363.852,7885,23-179575,2023/09/08 18:05:07+00,1,1,0,0,5,5,0,8200-8399 NE HANCOCK ST,2023/09/08 18:36:42+00,,0,45.53638833116263,-122.5786313
-13641823.93,5696642.067,7886,23-118952,2023/03/30 18:52:25+00,0,0,0,0,5,10,0,Brookside (island),2023/03/30 19:36:47+00,,1,45.47518262566019,-122.5465894
-13662789.14,5714306.826,7887,IRP-23-1103-05120,2023/11/03 21:34:37+00,1,1,0,0,5,20,0,PCT north of Lombard,2023/11/03 21:36:39+00,,0,45.58634573214093,-122.7349231
-13640199.85,5701469.001,7888,24-18324,2024/03/27 20:35:50+00,0,0,0,0,5,20,0,"12728 SE SHERMAN ST , PORTLAND  97233",2024/03/27 20:36:42+00,,0,45.50558000294585,-122.532
-13654521.71,5701514.044,7889,IRP-23-0612-04566,2023/06/15 18:30:12+00,1,1,0,0,5,2,0,SE Grand Ave and SE Caruthurs ST,2023/06/15 18:36:56+00,,0,45.50586358174487,-122.6606555
-13642250.3,5696650.739,7890,24-04191,2024/02/02 18:21:52+00,4,6,0,6,5,40,0,"FOSTER FLOODPLAIN NATURAL AREA, PORTLAND  97266",2024/02/02 18:36:43+00,,0,45.475237251860094,-122.5504195
-13654803.29,5706260.592,7891,23-139213,2023/04/13 21:59:07+00,0,5,0,1,5,10,0,200-299 NE SCHUYLER ST,2023/04/13 22:36:42+00,,1,45.53573858403929,-122.663185
-13651300.75,5703522.601,7892,23-219765,2024/01/03 19:48:40+00,1,2,10,0,5,10,0,3200-3299 SE ALDER CT,2024/01/03 20:36:37+00,,0,45.518507472547405,-122.6317211
-13656761.47,5702747.691,7893,24-11164,2024/02/23 21:16:06+00,1,1,0,0,5,10,0,515 SW CLAY ST ,2024/02/23 21:36:45+00,,0,45.51362974119844,-122.6807756
-13654003.09,5702288.255,7894,23-150073,2023/05/18 19:01:25+00,4,4,0,0,5,10,0,900-999 SE MARKET ST,2023/05/18 19:36:47+00,,0,45.51073758586433,-122.6559967
-13651353.37,5703471.118,7895,23-209511,2023/11/21 18:22:30+00,2,2,0,0,5,5,0,3200-3299 SE ALDER CT,2023/11/21 19:36:24+00,,0,45.51818342190597,-122.6321938
-13655611.85,5704282.233,7896,24-26327,2024/04/19 18:59:57+00,0,0,0,0,5,20,0,5 NW NAITO PKWY,2024/04/19 19:36:41+00,,0,45.52328862495576,-122.6704484
-13643154.41,5707903.988,7897,23-115550,2023/01/30 20:18:42+00,1,1,0,0,5,20,0,Gateway Green (3),2023/01/30 21:36:39+00,,0,45.54607850089263,-122.5585413
-13652684.55,5703281.339,7898,23-188049,2023/09/07 16:47:18+00,1,1,0,0,5,5,0,2000-2299 SE MORRISON ST,2023/09/07 17:36:48+00,,0,45.51698887542378,-122.644152
-13655103.83,5702926.804,7899,SSCC-23-0209-03974,2023/02/09 23:06:40+00,9,14,3,0,5,60,1,SE Salmon-Taylor and SE Water (all around tax lot),2023/02/09 23:36:41+00,,1,45.514757219496225,-122.6658848
-13645891.11,5706250.491,7900,22-45475,2023/01/13 17:55:52+00,4,4,0,0,5,25,0,NE 78TH AVE and NE SCHUYLER ST,2023/01/13 18:36:43+00,,0,45.53567502470054,-122.5831255
-13655708.59,5704432.672,7901,23-176798,2023/08/03 18:19:59+00,1,1,0,0,5,20,0,100-199 NW 1ST AVE,2023/08/03 18:36:54+00,,0,45.52423544548678,-122.6713174
-13644081.21,5696099.244,7902,23-117600,2023/01/30 21:41:04+00,5,5,0,0,5,35,1,9250-9499   SPRINGWATER TRAIL CORR,2023/01/30 23:36:16+00,,0,45.471763198574806,-122.5668669
-13654393.04,5701503.581,7903,23-131372,2023/03/31 20:06:40+00,2,3,0,0,5,15,0,510-669 SE CARUTHERS ST,2023/03/31 20:36:38+00,,0,45.505797709595214,-122.6594996
-13655029.56,5703214.264,7904,23-126774,2023/03/17 19:40:54+00,4,6,0,0,5,15,0,Belmont Se water To Se MLK,2023/03/17 20:36:38+00,,0,45.51656667193258,-122.6652176
-13653751.26,5703800.652,7905,23-154230,2023/06/01 18:48:51+00,1,3,0,0,5,5,0,1131 SE OAK ST,2023/06/01 19:36:44+00,,0,45.52025758315092,-122.6537344
-13657018.8,5709516.117,7906,23-146080,2023/06/02 21:09:11+00,0,0,0,0,5,0,0,N goin and N interstate ,2023/06/02 21:36:42+00,,0,45.55621984,-122.6830872
-13654581.74,5706627.251,7907,23-209130,2023/11/17 17:44:14+00,1,2,0,0,5,10,0,NE Tillamook and MLK,2023/11/17 18:36:43+00,,0,45.53804569346874,-122.6611948
-13637446.71,5697036.792,7908,23-185033,2023/08/24 21:16:57+00,3,5,0,0,5,35,1,BES Property 150(ish) and Foster ,2023/08/24 21:36:44+00,,0,45.47766900268018,-122.5072682
-13657624.89,5705074.026,7909,23-147312,2023/05/11 18:05:30+00,1,1,0,0,5,20,0,700-799 NW 17TH AVE,2023/05/11 18:36:51+00,,0,45.52827177,-122.6885318
-13642855.39,5696779.356,7910,23-187861,2023/09/15 22:01:25+00,10,15,0,0,5,75,1,Foster Floodplains,2023/09/15 22:36:35+00,,0,45.47604742299048,-122.5558552
-13640945.98,5704401.462,7911,23-190986,2023/09/15 19:51:46+00,2,6,0,0,5,10,0,NE 120th -122nd and Davis,2023/09/15 20:36:45+00,,0,45.52403901988109,-122.5387026
-13635264.24,5701939.312,7912,23-204171,2023/11/09 21:38:10+00,1,4,0,0,5,15,1,17025 SE HARRISON ST,2023/11/09 22:36:42+00,,0,45.50854088603346,-122.4876627
-13657644,5702379.024,7913,23-181790,2024/04/02 16:57:34+00,4,4,0,0,5,20,0,0-0   I405 FWY,2024/04/02 17:36:35+00,,0,45.51130898962912,-122.6887035
-13656865.2,5700513.426,7914,IRP-24-0229-05503,2024/02/29 19:41:55+00,2,2,0,0,5,25,0,South Duniway Park Natural Area,2024/02/29 20:36:47+00,,0,45.49956361919529,-122.6817074
-13653815.46,5702410.432,7915,23-169522,2023/07/13 16:08:35+00,1,1,0,0,5,4,0,1100-1199 SE CLAY ST,2023/07/13 16:36:41+00,,0,45.51150670610524,-122.6543111
-13651754.77,5715303.431,7916,24-27273,2024/05/15 18:29:19+00,0,0,0,0,5,5,0,"9200-9799 NE SUNDERLAND AVE, PORTLAND  97211 -V4",2024/05/15 18:36:49+00,,1,45.59261075119115,-122.6357996
-13657676.25,5702675.862,7917,24-28845,2024/05/03 20:52:09+00,2,4,0,0,5,2,0,SW Montgomery and 12th (I-405),2024/05/03 21:36:43+00,,1,45.513177586551684,-122.6889932
-13650621.35,5703803.858,7918,23-188087,2023/09/08 16:55:22+00,2,2,0,0,5,5,0,3700-3899 SE OAK ST,2023/09/08 17:36:46+00,,0,45.520277762061724,-122.625618
-13638475.98,5710043.395,7919,IRP-24-0314-05537,2024/03/14 17:33:54+00,1,0,0,0,5,30,0,Cross Levee (BES),2024/03/14 17:36:45+00,,0,45.55953637005369,-122.5165142
-13645483.95,5703612.812,7920,24-20698,2024/04/04 18:25:29+00,5,11,0,0,5,20,0,"527 WI/ SE 82ND AVE , PORTLAND  97215",2024/04/04 18:36:50+00,,0,45.51907528523783,-122.5794679
