X,Y,OBJECTID,inc_date_create,inc_id,duplicate,item_date_create,IS_VEHICLE,report_id,latitude,longitude,zip_code,NAME,year,month
-13653278.3348,5700615.2266,40451,2025/02/18 18:08:03+00,25-114023,0,20250218094913,No,704794,45.50020459527242,-122.64948606488767,97202,Hosford-Abernethy,2025,2
-13641845.127,5705929.3049,40452,2025/02/18 18:08:03+00,25-114022,0,20250218094857,No,704793,45.533653961983426,-122.54677981175513,97220,Parkrose Heights,2025,2
-13654411.7565,5710856.4024,40453,2025/02/18 18:08:03+00,25-114021,0,20250218094740,Yes,704788,45.564649721269156,-122.65966776525231,97211,King,2025,2
-13649452.1042,5702885.2514,40454,2025/02/18 18:08:03+00,25-114020,0,20250218094505,Yes,704780,45.514495656715845,-122.61511445060223,97215,Sunnyside,2025,2
-13654415.5372,5711104.829,40456,2025/02/18 17:58:04+00,25-114018,0,20250218094328,Yes,704773,45.56621208956579,-122.65970172785825,97211,King,2025,2
-13640654.68,5707676.9782,40457,2025/02/18 17:58:04+00,25-114017,0,20250218093942,Yes,704762,45.54465031411701,-122.53608584440481,97230,Russell,2025,2
-13656459.8209,5704688.5942,40458,2025/02/18 17:58:04+00,25-114016,0,20250218093833,No,704757,45.525846110842444,-122.67806584078613,97209,Pearl District,2025,2
-13657200.6093,5702802.4602,40459,2025/02/18 17:58:04+00,25-114015,0,20250218093712,No,704755,45.51397450407896,-122.6847204562063,97201,Portland Downtown,2025,2
-13657633.852,5702514.4124,40463,2025/02/18 17:58:03+00,25-114011,0,20250218093436,No,704747,45.51216126808349,-122.68861234159775,97201,Portland Downtown,2025,2
-13650418.9132,5700680.7355,40466,2025/02/18 17:48:04+00,25-114008,0,20250218093021,Yes,704737,45.50061706086627,-122.62379944361747,97202,Richmond,2025,2
-13644267.1061,5699589.312,40471,2025/02/18 17:48:03+00,25-114003,0,20250218092502,No,704720,45.493744705117734,-122.56853682018861,97266,Lents,2025,2
-13658227.4333,5704887.7579,40472,2025/02/18 17:48:03+00,25-114002,0,20250218092221,No,704710,45.52709953045834,-122.6939445731393,97209,Northwest District,2025,2
-13645801.6389,5706171.6984,40473,2025/02/18 17:48:03+00,25-114001,0,20250218091951,No,704702,45.53517922918916,-122.58232176287085,97213,Madison South,2025,2
-13653265.7131,5698606.4824,40475,2025/02/18 17:48:03+00,25-114000,0,20250218091533,Yes,704694,45.487555413812025,-122.64937268222747,97202,Brooklyn,2025,2
-13653442.4125,5698746.9438,40477,2025/02/18 17:38:04+00,25-113997,0,20250218091318,No,704690,45.4884399999721,-122.65095999994462,97202,Brooklyn,2025,2
-13644408.8358,5699134.3972,40478,2025/02/18 17:38:04+00,25-113996,0,20250218091247,Yes,704686,45.49087999986277,-122.56980999974586,97266,Lents,2025,2
-13661910.1455,5715706.4339,40485,2025/02/18 17:38:03+00,25-113989,0,20250218085907,Yes,704647,45.595143974441626,-122.72702693970206,97203,St. Johns,2025,2
-13656338.752,5701774.0637,40486,2025/02/18 17:28:04+00,25-113988,0,20250218085605,No,704644,45.50750056898801,-122.6769782603531,97201,Portland Downtown,2025,2
-13662416.5408,5715799.069,40487,2025/02/18 17:28:04+00,25-113987,0,20250218085531,No,704643,45.595726250339396,-122.73157596607999,97203,St. Johns,2025,2
-13652541.1054,5710362.9018,40488,2025/02/18 17:28:04+00,25-113986,0,20250218085506,Yes,704638,45.56154594046218,-122.64286342050846,97211,Concordia,2025,2
-13656633.9004,5718306.6271,40489,2025/02/18 17:28:04+00,25-113985,0,20250218085407,No,704630,45.61148569811018,-122.67962962354115,97217,Hayden Island,2025,2
-13656465.5001,5712815.7016,40490,2025/02/18 17:28:04+00,25-113984,0,20250218085254,No,704629,45.57697067962469,-122.67811685790774,97217,Piedmont,2025,2
-13646113.0601,5703191.9288,40491,2025/02/18 17:28:03+00,25-113983,0,20250218085235,No,704625,45.516426082345205,-122.58511930710843,97215,Montavilla,2025,2
-13655461.0698,5706470.831,40492,2025/02/18 17:28:03+00,25-113982,0,20250218085157,No,704623,45.537061471583925,-122.66909390700451,97227,Eliot,2025,2
-13644088.076,5699463.7053,40496,2025/02/18 17:18:04+00,25-113978,0,20250218084914,No,704612,45.49295374481263,-122.56692856543712,97266,Lents,2025,2
-13655226.0856,5702740.3551,40498,2025/02/18 17:18:04+00,25-113976,0,20250218084815,Yes,704606,45.51358356278431,-122.66698300802062,97214,Buckman,2025,2
-13649782.9332,5706396.792,40499,2025/02/18 17:18:04+00,25-113975,0,20250218084747,No,704605,45.53659559929308,-122.61808633807352,97213,Hollywood,2025,2
-13643906.5381,5698944.7696,40500,2025/02/18 17:18:04+00,25-113974,0,20250218084742,No,704604,45.4896858273345,-122.56529778273497,97266,Lents,2025,2
-13644079.1185,5697696.6962,40501,2025/02/18 17:18:03+00,25-113973,0,20250218084640,No,704602,45.48182550131638,-122.56684809884557,97266,Lents,2025,2
-13644033.7341,5697113.8639,40503,2025/02/18 17:18:03+00,25-113971,0,20250218084436,No,704595,45.478154466605474,-122.56644040384376,97266,Lents,2025,2
-13641316.338,5706165.0549,40504,2025/02/18 17:18:03+00,25-113970,0,20250218084431,No,704593,45.5351374253494,-122.5420296193474,97220,Parkrose Heights,2025,2
-13657406.7658,5703466.5701,40505,2025/02/18 17:18:03+00,25-113969,0,20250218084404,No,704591,45.518154795863765,-122.68657239155499,97205,Portland Downtown,2025,2
-13640836.3606,5705120.1464,40507,2025/02/18 17:08:04+00,25-113967,0,20250218084337,Yes,704587,45.528562012189305,-122.53771790900288,97230,Hazelwood,2025,2
-13657377.2186,5703212.8758,40508,2025/02/18 17:08:04+00,25-113966,0,20250218084309,No,704586,45.51655793387621,-122.68630696454137,97201,Portland Downtown,2025,2
-13655901.4784,5704591.3498,40509,2025/02/18 17:08:04+00,25-113965,0,20250218084219,No,704583,45.52523410142759,-122.67305016477087,97209,Old Town,2025,2
-13643999.0985,5704158.6109,40510,2025/02/18 17:08:04+00,25-113964,0,20250218084157,No,704581,45.52251057048376,-122.56612926695522,97216,Montavilla,2025,2
-13651772.1273,5698149.5353,40511,2025/02/18 17:08:03+00,25-113963,0,20250218084152,Yes,704579,45.48467759414266,-122.63595557270463,97202,Eastmoreland,2025,2
-13651772.1273,5698149.5353,40511,2025/02/18 17:08:03+00,25-113963,0,20250218084152,Yes,704579,45.48467759414266,-122.63595557270463,97202,Reed,2025,2
-13644000.2929,5704506.1605,40514,2025/02/18 17:08:03+00,25-113960,0,20250218084102,No,704570,45.524697955534364,-122.56613999643295,97220,Montavilla,2025,2
-13636532.7859,5703624.9235,40516,2025/02/18 16:58:04+00,25-113958,0,20250218084024,Yes,704566,45.51915151789285,-122.49905823970927,97233,Centennial,2025,2
-13651874.7997,5715402.1601,40517,2025/02/18 16:58:04+00,25-113957,0,20250218084018,No,704565,45.593231359910064,-122.6368778945664,97211,Sunderland,2025,2
-13657405.9336,5704899.9064,40518,2025/02/18 16:58:04+00,25-113956,0,20250218084015,No,704564,45.527175985094445,-122.68656491577521,97209,Pearl District,2025,2
-13655996.4276,5704584.1838,40519,2025/02/18 16:58:04+00,25-113955,0,20250218083954,No,704562,45.52518900181176,-122.67390310794664,97209,Old Town,2025,2
-13643803.8258,5704832.2122,40520,2025/02/18 16:58:03+00,25-113954,0,20250218083947,No,704561,45.52674996118128,-122.5643751024454,97220,Hazelwood,2025,2
-13643837.267,5701554.9747,40522,2025/02/18 16:58:03+00,25-113952,0,20250218083851,No,704556,45.5061212693533,-122.5646755098562,97216,Hazelwood,2025,2
-13643800.84,5700168.3592,40526,2025/02/18 16:48:04+00,25-113948,0,20250218083750,No,704548,45.49739089044712,-122.56434828054765,97266,Powellhurst-Gilbert,2025,2
-13657570.1535,5705697.637,40529,2025/02/18 16:48:03+00,25-113945,0,20250218083652,No,704544,45.53219614722252,-122.6880401282365,97209,Northwest District,2025,2
-13651755.964,5715319.6315,40530,2025/02/18 16:48:03+00,25-113944,0,20250218083644,Yes,704542,45.5927125876104,-122.63581037531031,97211,Sunderland,2025,2
-13657520.3289,5706029.1576,40533,2025/02/18 16:48:03+00,25-113941,0,20250218083134,No,704530,45.53428229262462,-122.68759254623943,97209,Northwest District,2025,2
-13643258.6148,5709394.3444,40534,2025/02/18 16:48:03+00,25-113940,0,20250218083110,Yes,704527,45.55545387920017,-122.5594773887017,97220,Parkrose,2025,2
-13654548.3042,5702537.9164,40535,2025/02/18 16:48:02+00,25-113939,0,20250218083044,No,704523,45.51230922592026,-122.66089439411151,97214,Buckman,2025,2
-13653006.2825,5694917.6228,40539,2025/02/18 16:38:03+00,25-113935,0,20250218082210,No,704500,45.46431904653735,-122.64704217749598,97202,Sellwood-Moreland,2025,2
-13657480.3808,5705121.417,40543,2025/02/18 16:38:03+00,25-113931,0,20250218081559,No,704486,45.52857000830357,-122.68723368635142,97209,Northwest District,2025,2
-13644320.9701,5701725.7636,40545,2025/02/18 16:28:03+00,25-113929,0,20250218081409,Yes,704479,45.50719649313744,-122.56902068873326,97216,Montavilla,2025,2
-13657765.8253,5706130.7926,40546,2025/02/18 16:18:04+00,25-113928,0,20250218081315,No,704477,45.53492183131363,-122.68979787792259,97209,Northwest District,2025,2
-13653802.6426,5703868.9894,40553,2025/02/18 16:18:03+00,25-113921,0,20250218080742,Yes,704454,45.52068770457192,-122.65419600199091,97214,Buckman,2025,2
-13665278.152,5717837.6137,40555,2025/02/18 16:18:02+00,25-113919,0,20250218080446,No,704447,45.60853838925359,-122.75728225686169,97203,St. Johns,2025,2
-13641180.9011,5710988.627,40556,2025/02/18 16:08:03+00,25-113918,0,20250218080426,Yes,704444,45.56548129432459,-122.54081296897436,97220,Parkrose,2025,2
-13658594.1091,5712840.7993,40560,2025/02/18 16:08:03+00,25-113914,0,20250218075905,No,704436,45.57712848776576,-122.69723847789386,97217,Arbor Lodge,2025,2
-13665137.2213,5717901.3112,40561,2025/02/18 15:58:03+00,25-113913,0,20250218075443,Yes,704430,45.608938677323245,-122.75601625484357,97203,St. Johns,2025,2
-13654165.5802,5706283.8284,40562,2025/02/18 15:58:03+00,25-113912,0,20250218075302,No,704424,45.535884796044435,-122.65745632592352,97212,Irvington,2025,2
-13657473.2816,5704388.6565,40564,2025/02/18 15:58:03+00,25-113910,0,20250218075100,No,704421,45.52395842602377,-122.68716991315277,97209,Northwest District,2025,2
-13656219.1698,5701882.6946,40565,2025/02/18 15:58:03+00,25-113909,0,20250218075049,No,704420,45.508184454599764,-122.67590403517342,97201,Portland Downtown,2025,2
-13652867.5853,5705119.4483,40566,2025/02/18 15:48:03+00,25-113908,0,20250218074201,Yes,704405,45.52855761892,-122.64579623934974,97232,Kerns,2025,2
-13657834.5869,5704999.0405,40567,2025/02/18 15:48:03+00,25-113907,0,20250218073751,No,704400,45.527799865767754,-122.690415573885,97209,Northwest District,2025,2
-13653538.798,5708356.0787,40568,2025/02/18 15:38:03+00,25-113906,0,20250218073407,Yes,704396,45.54892263107258,-122.6518258456228,97212,Sabin,2025,2
-13647653.5648,5705529.3512,40569,2025/02/18 15:38:03+00,25-113905,0,20250218073104,No,704387,45.53113715280565,-122.5989578962811,97213,Rose City Park,2025,2
-13652929.4594,5704777.6664,40570,2025/02/18 15:38:03+00,25-113904,0,20250218072457,No,704382,45.52640668252427,-122.64635206384695,97232,Kerns,2025,2
-13644674.0733,5695611.9752,40573,2025/02/18 15:28:03+00,25-113901,0,20250218071718,No,704370,45.46869354961978,-122.57219266874758,97266,Lents,2025,2
-13650248.6563,5706273.5308,40574,2025/02/18 15:18:03+00,25-113900,0,20250218071430,No,704368,45.535819999791386,-122.6222699998625,97212,Hollywood,2025,2
-13659726.3157,5696768.7962,40575,2025/02/18 15:18:03+00,25-113899,0,20250218071043,Yes,704365,45.47598090621079,-122.7074092628295,97219,Multnomah,2025,2
-13654555.7687,5705825.3058,40576,2025/02/18 15:08:08+00,25-113898,0,20250218070329,No,704361,45.532999532344185,-122.6609614488559,97232,Lloyd,2025,2
-13652944.924,5704640.6037,40580,2025/02/18 14:28:04+00,25-113894,0,20250218061859,No,704350,45.5255440825827,-122.64649098471237,97232,Kerns,2025,2
-13637864.363,5700458.8525,40581,2025/02/18 14:28:03+00,25-113893,0,20250218060250,No,704347,45.4992200002599,-122.51102000031841,97236,Centennial,2025,2
-13655095.3067,5705669.4459,40585,2025/02/18 14:28:03+00,25-113889,0,20250218050126,No,704334,45.53201874673166,-122.66580820117353,97232,Lloyd,2025,2
-13643482.5514,5704203.3983,40591,2025/02/18 14:20:33+00,25-113883,0,20250218010223,No,704317,45.52279245528044,-122.56148904540623,97216,Hazelwood,2025,2
-13643085.4372,5704387.3249,40592,2025/02/18 14:20:33+00,25-113882,0,20250218005900,No,704315,45.5239500453385,-122.55792170785222,97220,Hazelwood,2025,2
-13640794.1178,5705548.2122,40593,2025/02/18 14:20:33+00,25-113881,0,20250218005658,Yes,704313,45.53125584291893,-122.53733843547404,97230,Hazelwood,2025,2
-13656098.5427,5716223.8114,40597,2025/02/18 07:08:07+00,25-113877,0,20250217230354,Yes,704301,45.598395973760304,-122.67482042349732,97217,East Columbia,2025,2
-13652879.8272,5704568.8721,40599,2025/02/18 06:18:02+00,25-113875,0,20250217220558,No,704295,45.52509263666302,-122.64590621020851,97232,Kerns,2025,2
-13657241.5151,5703193.0056,40600,2025/02/18 06:08:02+00,25-113874,0,20250217215916,No,704294,45.516432860303205,-122.6850879192598,97205,Portland Downtown,2025,2
-13657393.3424,5705298.0688,40606,2025/02/18 04:48:03+00,25-113868,0,20250217204216,No,704278,45.529681698778724,-122.68645180710116,97209,Pearl District,2025,2
-13646568.5181,5698181.0812,40612,2025/02/18 03:38:08+00,25-113862,0,20250217192956,No,704261,45.48487627265566,-122.5892107559352,97206,Mt. Scott-Arleta,2025,2
-13643927.1402,5700159.579,40613,2025/02/18 03:38:08+00,25-113861,0,20250217192625,No,704259,45.497335604426034,-122.56548285454814,97266,Lents,2025,2
-13644077.6256,5701379.8002,40615,2025/02/18 03:38:02+00,25-113859,0,20250217192241,No,704256,45.50501841411689,-122.56683468789669,97216,Montavilla,2025,2
-13653613.7421,5703852.6575,40617,2025/02/18 03:18:02+00,25-113857,0,20250217190840,No,704252,45.52058491050012,-122.65249907992764,97214,Buckman,2025,2
-13658462.9215,5705698.2493,40618,2025/02/18 03:08:02+00,25-113856,0,20250217185800,Yes,704249,45.53220000028769,-122.6960599996322,97210,Northwest District,2025,2
-13656803.2445,5701628.6642,40620,2025/02/18 02:58:03+00,25-113854,0,20250217184616,No,704245,45.50658519372579,-122.6811508674742,97201,Portland Downtown,2025,2
-13654453.9522,5701498.2534,40621,2025/02/18 02:58:03+00,25-113853,0,20250217184519,Yes,704243,45.505764168471785,-122.66004681567465,97214,Hosford-Abernethy,2025,2
-13657083.0277,5702781.3131,40629,2025/02/18 02:37:45+00,25-113845,0,20250217181639,No,704227,45.51384138689995,-122.68366420272218,97201,Portland Downtown,2025,2
-13656050.1724,5697861.3083,40633,2025/02/18 02:18:10+00,25-113841,0,20250217180320,No,704218,45.48286228580245,-122.67438590569945,97239,South Portland,2025,2
-13641291.3133,5698488.7587,40636,2025/02/18 02:18:09+00,25-113838,0,20250217175855,Yes,704212,45.486814012553374,-122.54180481864248,97266,Powellhurst-Gilbert,2025,2
-13655341.9355,5710496.9966,40638,2025/02/18 02:18:09+00,25-113836,0,20250217175742,No,704210,45.562389321887565,-122.66802370537899,97217,Humboldt,2025,2
-13658157.5651,5702987.3665,40639,2025/02/18 02:18:09+00,25-113835,0,20250217175541,No,704209,45.515138442462266,-122.69331693641996,97201,Goose Hollow,2025,2
-13657456.4942,5703671.3342,40641,2025/02/18 01:48:03+00,25-113833,0,20250217174005,No,704201,45.51944363689557,-122.68701910937276,97205,Goose Hollow,2025,2
-13653982.1924,5701697.1091,40644,2025/02/18 01:28:05+00,25-113830,0,20250217172403,No,704196,45.507016096431094,-122.6558089252869,97214,Hosford-Abernethy,2025,2
-13653376.6679,5705383.4882,40645,2025/02/18 01:28:04+00,25-113829,0,20250217171834,No,704193,45.53021924519034,-122.65036940615433,97232,Lloyd,2025,2
-13653376.6679,5705383.4882,40645,2025/02/18 01:28:04+00,25-113829,0,20250217171834,No,704193,45.53021924519034,-122.65036940615433,97232,Sullivan'S Gulch,2025,2
-13653293.662,5705446.1904,40646,2025/02/18 01:28:04+00,25-113828,0,20250217171727,No,704191,45.53061382842692,-122.64962375146791,97232,Lloyd,2025,2
-13653293.662,5705446.1904,40646,2025/02/18 01:28:04+00,25-113828,0,20250217171727,No,704191,45.53061382842692,-122.64962375146791,97232,Sullivan'S Gulch,2025,2
-13658557.3069,5706858.6389,40648,2025/02/18 01:28:04+00,25-113826,0,20250217171228,Yes,704187,45.53950159484762,-122.69690787810637,97210,Northwest District,2025,2
-13640216.3614,5697745.0634,40649,2025/02/18 01:28:04+00,25-113825,0,20250217171109,Yes,704185,45.48213013681056,-122.53214836142786,97236,Powellhurst-Gilbert,2025,2
-13661998.5258,5715596.705,40651,2025/02/18 01:08:03+00,25-113823,0,20250217165526,Yes,704177,45.59445424432983,-122.7278208734451,97203,St. Johns,2025,2
-13656016.7312,5703621.7696,40659,2025/02/18 00:38:03+00,25-113815,0,20250217162834,No,704163,45.51913166650778,-122.67408549828868,97204,Portland Downtown,2025,2
-13651555.3168,5712199.6053,40660,2025/02/18 00:28:04+00,25-113814,0,20250217162010,Yes,704160,45.57309667913452,-122.63400793084556,97211,Concordia,2025,2
-13652203.24,5712383.1493,40661,2025/02/18 00:28:04+00,25-113813,0,20250217161750,Yes,704158,45.57425082786946,-122.6398283239805,97211,Concordia,2025,2
-13662422.6617,5695437.2549,40665,2025/02/18 00:18:05+00,25-113809,0,20250217155929,Yes,704146,45.46759282281756,-122.73163095106023,97219,Maplewood,2025,2
-13648036.2277,5705135.9636,40667,2025/02/18 00:18:04+00,25-113807,0,20250217155341,No,704143,45.52866155259189,-122.60239541559847,97213,North Tabor,2025,2
-13654412.1507,5705105.8068,40669,2025/02/18 00:18:04+00,25-113805,0,20250217154950,No,704140,45.528471770429384,-122.65967130641116,97232,Lloyd,2025,2
-13643811.0502,5697362.4114,40670,2025/02/18 00:18:04+00,25-113804,0,20250217154808,Yes,704138,45.47972000020444,-122.56444000033478,97266,Lents,2025,2
-13646241.749,5695331.1232,40672,2025/02/18 00:18:04+00,25-113802,0,20250217154409,No,704133,45.46692418934873,-122.5862753391661,97206,Brentwood-Darlington,2025,2
-13636515.5552,5704465.2442,40673,2025/02/18 00:18:03+00,25-113801,0,20250217154355,No,704132,45.52444044360555,-122.49890345369761,97230,Glenfair,2025,2
-13645483.9475,5705895.5566,40676,2025/02/18 00:08:04+00,25-113798,0,20250217154133,No,704127,45.53344159667458,-122.57946789246832,97213,Montavilla,2025,2
-13656818.7228,5697761.3673,40680,2025/02/18 00:08:04+00,25-113794,0,20250217153453,No,704118,45.48223282476189,-122.68128991140883,97239,Hillsdale,2025,2
-13656650.3225,5697546.6027,40681,2025/02/18 00:08:03+00,25-113793,0,20250217153325,Yes,704116,45.48088014341328,-122.67977714577542,97239,South Portland,2025,2
-13656020.0156,5704809.5293,40683,2025/02/18 00:08:03+00,25-113791,0,20250217152649,No,704111,45.52660720882325,-122.67411500255585,97209,Old Town,2025,2
-13655725.0164,5704724.732,40689,2025/02/17 23:58:04+00,25-113785,0,20250217152450,No,704104,45.52607354305259,-122.67146497965422,97209,Old Town,2025,2
-13655999.1148,5704379.5711,40694,2025/02/17 23:48:05+00,25-113780,0,20250217152315,No,704098,45.52390124525552,-122.67392724747495,97209,Old Town,2025,2
-13656104.8129,5704601.7162,40697,2025/02/17 23:48:04+00,25-113777,0,20250217152215,No,704095,45.52529934287316,-122.67487674966226,97209,Old Town,2025,2
-13656115.5618,5704466.757,40699,2025/02/17 23:48:04+00,25-113775,0,20250217152158,No,704093,45.524449964625404,-122.67497330867384,97209,Old Town,2025,2
-13655893.4167,5704278.0531,40700,2025/02/17 23:48:04+00,25-113774,0,20250217152139,No,704092,45.523262317619455,-122.67297774528761,97209,Old Town,2025,2
-13655739.3483,5704233.863,40701,2025/02/17 23:48:04+00,25-113773,0,20250217152118,No,704091,45.52298419446642,-122.67159372530243,97209,Old Town,2025,2
-13655327.305,5705315.9246,40702,2025/02/17 23:48:03+00,25-113772,0,20250217152058,No,704090,45.52979406619754,-122.66789227736133,97232,Lloyd,2025,2
-13655972.2424,5704907.4643,40704,2025/02/17 23:38:05+00,25-113770,0,20250217152033,No,704087,45.52722354947336,-122.67368584859855,97209,Old Town,2025,2
-13656361.5935,5704348.5185,40710,2025/02/17 23:38:04+00,25-113764,0,20250217151836,No,704079,45.52370580911504,-122.67718344903874,97209,Old Town,2025,2
-13656372.3425,5704933.7395,40715,2025/02/17 23:28:04+00,25-113759,0,20250217151711,No,704074,45.527388907734725,-122.67728000894861,97209,Old Town,2025,2
-13656355.6219,5705048.395,40716,2025/02/17 23:28:04+00,25-113758,0,20250217151654,No,704073,45.52811046588338,-122.67712980524321,97209,Old Town,2025,2
-13656206.928,5705051.978,40718,2025/02/17 23:28:04+00,25-113756,0,20250217151618,No,704071,45.52813301452472,-122.67579406521295,97209,Old Town,2025,2
-13656169.3066,5704773.1023,40722,2025/02/17 23:28:03+00,25-113752,0,20250217151449,No,704065,45.52637795871237,-122.67545610642668,97209,Old Town,2025,2
-13656080.3291,5704895.521,40724,2025/02/17 23:18:04+00,25-113750,0,20250217151415,No,704063,45.52714838629496,-122.67465680794474,97209,Old Town,2025,2
-13656390.2574,5704753.3959,40725,2025/02/17 23:18:04+00,25-113749,0,20250217151354,No,704061,45.52625393783305,-122.67744094123346,97209,Old Town,2025,2
-13644095.6145,5699584.9532,40728,2025/02/17 23:08:03+00,25-113746,0,20250217150434,No,704056,45.49371725742261,-122.56699628493485,97266,Lents,2025,2
-13637804.4148,5703585.9397,40729,2025/02/17 23:08:03+00,25-113745,0,20250217145853,No,704054,45.51890614423611,-122.51048147647523,97233,Centennial,2025,2
-13638014.3778,5704799.7407,40730,2025/02/17 22:58:04+00,25-113744,0,20250217145419,Yes,704052,45.526545605224506,-122.51236760619526,97230,Hazelwood,2025,2
-13639254.688,5704792.0771,40735,2025/02/17 22:58:04+00,25-113739,0,20250217144819,Yes,704043,45.52649737505878,-122.52350950229233,97230,Hazelwood,2025,2
-13659791.4066,5694687.5947,40740,2025/02/17 22:48:04+00,25-113734,0,20250217144225,Yes,704036,45.462869767163276,-122.70799398433277,97219,Multnomah,2025,2
-13645928.5363,5704504.0798,40742,2025/02/17 22:48:03+00,25-113732,0,20250217143901,Yes,704032,45.52468486041319,-122.58346170161019,97213,Montavilla,2025,2
-13638105.7439,5704103.6097,40743,2025/02/17 22:38:04+00,25-113731,0,20250217143346,No,704029,45.52216439971658,-122.51318836183606,97233,Hazelwood,2025,2
-13643764.4727,5704739.5229,40744,2025/02/17 22:38:03+00,25-113730,0,20250217142812,No,704026,45.52616662889328,-122.56402158753332,97220,Hazelwood,2025,2
-13655137.7053,5704622.5605,40745,2025/02/17 22:38:03+00,25-113729,0,20250217142451,Yes,704023,45.525430527266,-122.66618907427758,97232,Kerns,2025,2
-13658892.6743,5706319.5432,40746,2025/02/17 22:28:04+00,25-113728,0,20250217142208,No,704022,45.536109526006854,-122.69992053471853,97210,Northwest District,2025,2
-13654499.3367,5711380.1279,40748,2025/02/17 22:28:03+00,25-113726,0,20250217141856,Yes,704019,45.56794340845031,-122.66045451157476,97211,Woodlawn,2025,2
-13640165.6024,5697972.978,40753,2025/02/17 21:58:08+00,25-113721,0,20250217134823,Yes,703998,45.48356560970478,-122.53169238557278,97236,Powellhurst-Gilbert,2025,2
-13653276.3443,5705666.0309,40754,2025/02/17 21:58:08+00,25-113720,0,20250217134558,No,703997,45.531997256837776,-122.64946818392195,97232,Sullivan'S Gulch,2025,2
-13654422.024,5708625.8961,40755,2025/02/17 21:38:03+00,25-113719,0,20250217132808,Yes,703986,45.55062000022797,-122.6597599997741,97212,King,2025,2
-13657452.3141,5703062.3546,40758,2025/02/17 21:38:03+00,25-113716,0,20250217132136,No,703979,45.51561046672115,-122.68698155889557,97201,Portland Downtown,2025,2
-13648610.6997,5699733.0358,40759,2025/02/17 21:18:04+00,25-113715,0,20250217131414,Yes,703970,45.4946497373251,-122.60755598537745,97206,Creston-Kenilworth,2025,2
-13644460.1094,5710656.3555,40760,2025/02/17 21:18:03+00,25-113714,0,20250217130618,Yes,703966,45.56339158393377,-122.57027059833138,97220,Sumner,2025,2
-13660006.3857,5706449.6784,40761,2025/02/17 21:08:03+00,25-113713,0,20250217130244,No,703961,45.53692837441809,-122.70992517444573,97210,Northwest District,2025,2
-13645605.769,5704637.546,40763,2025/02/17 21:08:03+00,25-113711,0,20250217125707,Yes,703958,45.525524838889744,-122.58056223362215,97213,Montavilla,2025,2
-13656998.1976,5703450.324,40770,2025/02/17 20:48:03+00,25-113704,0,20250217123526,No,703939,45.518052537220186,-122.68290216096835,97205,Portland Downtown,2025,2
-13656676.5977,5704188.4785,40776,2025/02/17 20:18:04+00,25-113698,0,20250217121052,No,703927,45.52269855258095,-122.68001317991293,97205,Portland Downtown,2025,2
-13655752.1874,5703648.642,40777,2025/02/17 20:18:03+00,25-113697,0,20250217121039,No,703926,45.51930080746099,-122.67170906090008,97204,Portland Downtown,2025,2
-13650437.4253,5705929.3803,40779,2025/02/17 20:18:03+00,25-113695,0,20250217120530,No,703920,45.533654436446255,-122.62396574064117,97232,Hollywood,2025,2
-13649759.0466,5705736.4963,40780,2025/02/17 20:08:03+00,25-113694,0,20250217120304,No,703918,45.532440679469765,-122.61787176109486,97213,Hollywood,2025,2
-13655095.9038,5703569.8163,40783,2025/02/17 19:58:03+00,25-113691,0,20250217114831,No,703911,45.51880465926515,-122.6658135650141,97214,Buckman,2025,2
-13641398.1495,5705672.4317,40786,2025/02/17 19:48:03+00,25-113688,0,20250217114039,Yes,703906,45.53203753575133,-122.54276454455605,97220,Hazelwood,2025,2
-13653167.0632,5704359.566,40787,2025/02/17 19:48:03+00,25-113687,0,20250217113958,Yes,703904,45.523775338983015,-122.64848649509801,97232,Kerns,2025,2
-13656897.5498,5702776.8547,40789,2025/02/17 19:38:04+00,25-113685,0,20250217113245,No,703898,45.51381332203617,-122.68199802639784,97201,Portland Downtown,2025,2
-13650833.9423,5701349.5595,40792,2025/02/17 19:38:03+00,25-113682,0,20250217113055,No,703892,45.50482802397769,-122.6275277134563,97202,Richmond,2025,2
-13654554.2752,5700714.1767,40795,2025/02/17 19:28:04+00,25-113679,0,20250217111750,No,703881,45.50082761650224,-122.66094803251714,97202,Brooklyn,2025,2
-13644278.2728,5694876.2986,40798,2025/02/17 19:28:03+00,25-113676,0,20250217111613,No,703877,45.46405868843678,-122.56863713236145,97266,Lents,2025,2
-13659024.6476,5706875.1206,40801,2025/02/17 19:18:03+00,25-113673,0,20250217110554,No,703870,45.53960529688637,-122.70110607104341,97210,Northwest District,2025,2
-13640965.2054,5701285.0284,40802,2025/02/17 19:08:04+00,25-113672,0,20250217110216,Yes,703868,45.504421745345844,-122.53887534153405,97266,Mill Park,2025,2
-13652353.7254,5712408.4448,40805,2025/02/17 18:48:04+00,25-113669,0,20250217104417,Yes,703861,45.574409887430036,-122.64118015732907,97211,Concordia,2025,2
-13654957.0631,5703311.832,40806,2025/02/17 18:48:04+00,25-113668,0,20250217104325,No,703860,45.517180812521104,-122.66456633778543,97214,Buckman,2025,2
-13654243.1532,5701614.999,40807,2025/02/17 18:48:04+00,25-113667,0,20250217104121,Yes,703857,45.50649916249941,-122.65815317603887,97214,Hosford-Abernethy,2025,2
-13654971.6937,5703768.672,40808,2025/02/17 18:48:04+00,25-113666,0,20250217104004,No,703855,45.52005629717537,-122.66469776670138,97214,Buckman,2025,2
